,Course,Course Prefix,Course Suffix,Department,First Begin Time,First Days,First End Time,First Instructor,First Instructor UID,First Room,Link,Max Units,Min Units,Mode,Reg Count,Seats,Second Begin Time,Second Days,Second End Time,Second Instructor,Second Instructor UID,Second Room,Section,Session,Term,Title
799,,MOR,621,,09:00:00,F,11:00:00,"Cummings, Thomas, Gerald",9773023680.0,ACC312,,1.0,1.0,C,13,15,,,,,,,16798,36,20161,Research Forum
800,,LIM,591,,,,,"Haycock, Ken",,ONLINE,,2.0,2.0,C,13,25,,,,,,,16994,390,20161,Research and Professional Applications
801,,BUAD,310,,20:40:00,H,21:50:00,"Fan, Yingying",5003610101.0,HOH304,D,0.0,0.0,D,13,30,,,,,,,14922,1,20161,Applied Business Statistics
802,,BUAD,310,,15:20:00,F,16:30:00,"Fygenson, Mendel",8425162280.0,HOH422,C,0.0,0.0,D,13,35,,,,,,,14917,1,20161,Applied Business Statistics
803,,ACCT,581,,12:30:00,TH,13:50:00,"Owens, John, D",3061027059.0,BRI202,,3.0,3.0,C,15,15,,,,,,,14285,33,20161,Financial Statement Analysis
804,,DSO,599,,11:30:00,T,14:20:00,"Lv, Jinchi",4075570289.0,HOH706,,3.0,3.0,C,15,17,,,,,,,16320,36,20161,Special Topics
805,,WRIT,340,,12:00:00,MWF,12:50:00,"Kirk, Yolanda, P",3943955230.0,HOH410,,4.0,4.0,C,15,19,,,,,,,66725,1,20161,Advanced Writing
806,,LIM,591,,,,,"Halpern, Rebecca",1439659876.0,ONLINE,,2.0,2.0,C,15,25,,,,,,,16992,390,20161,Research and Professional Applications
807,,FBE,470,,16:00:00,TH,17:50:00,"Bridges, Bob",9469976404.0,HOH301,,4.0,4.0,C,15,40,,,,,,,15380,1,20161,Advanced Real Estate Analysis
808,,ACCT,462,,08:00:00,MW,09:50:00,"Jackson, Cecil, W",9968252892.0,ACC303,,2.0,2.0,C,15,45,,,,,,,14184,431,20161,Detecting Fraudulent Financial Reporting
809,,FBE,553B,,14:00:00,W,16:50:00,"Ku, Suh-Pyng",5150431493.0,BRI203,,3.0,3.0,C,16,16,,,,"Abrams, Scott",8552622973.0,,15424,33,20161,Applied Portfolio Management
810,,GSBA,535,,17:00:00,MH,19:00:00,"Grossman, Elissa, Beth",7508448820.0,ONLINE,,8.0,8.0,C,16,16,,,,"Cardon, Peter",8324180301.0,,15764,711,20161,Opportunity Recognition and Implementation
811,,GSBA,599,,17:00:00,H,19:00:00,"Kim, Peter, Hochin",9121224455.0,ONLINE,,1.5,1.5,C,16,16,,,,,,,16094,711,20161,Special Topics
812,,BAEP,460,,16:00:00,T,19:20:00,"Orfalea, Paul",,OFFICE,,2.0,2.0,C,16,19,,,,,,,14390,431,20161,Seminar in Entrepreneurship
813,,WRIT,340,,09:00:00,MWF,09:50:00,"Mundi, Navdeep, K",3381223323.0,HOH410,,4.0,4.0,C,16,19,,,,,,,66707,1,20161,Advanced Writing
814,,WRIT,340,,10:00:00,MWF,10:50:00,"Foote, Donna",1592468517.0,HOH418,,4.0,4.0,C,16,19,,,,,,,66716,1,20161,Advanced Writing
815,,FBE,453B,,14:00:00,M,17:50:00,"Ku, Suh-Pyng",5150431493.0,BRI203,,4.0,4.0,C,16,20,,,,"Abrams, Scott",8552622973.0,,15365,1,20161,Advanced Practicum in Investment Management
816,,LIM,511,,,,,"Golden, Janine",8308007112.0,ONLINE,,3.0,3.0,C,16,25,,,,,,,16977,390,20161,Instructional Strategies for Information Professionals
817,,ACCT,569T,,18:30:00,T,21:30:00,"Mills, Patricia",7334829663.0,BRI202,,3.0,3.0,C,16,40,,,,,,,14248,1,20161,Advanced Partnership Taxation
818,,ACCT,578T,,18:30:00,M,21:30:00,"Carreon, James",5358128554.0,BRI202,,3.0,3.0,C,16,40,,,,"Maxey, Shirley, Orechwa",8813328976.0,,14268,1,20161,Advanced Corporate Taxation
819,,DSO,599,,09:30:00,MW,10:50:00,"Zhu, Leon, Yang",7715842705.0,JKP210,,1.5,1.5,C,16,40,,,,,,,16231,411,20161,Special Topics
820,,MKT,415,,18:00:00,MW,19:50:00,"Moulin, Kristen",8754108858.0,HOH305,,4.0,4.0,C,16,40,,,,,,,16480,1,20161,Sales Force Management
821,,MOR,421,,08:00:00,MW,09:50:00,"Harrington, Katharine",7367729285.0,ACC201,,4.0,4.0,C,16,40,,,,,,,16677,1,20161,Social and Ethical Issues in Business
822,,ECON,305,,08:00:00,MW,09:50:00,"Pizzati, Lodovico",8563092396.0,KAP146,,4.0,4.0,C,16,49,,,,,,,26090,1,20161,Intermediate Macroeconomic Theory
823,,MKT,565,,14:00:00,TH,16:30:00,"Park, Cw",7035469761.0,JKP204,,3.0,3.0,C,16,54,,,,,,,16563,780,20161,Global Marketing
824,,FBE,558,,09:30:00,TH,10:50:00,"Fields, Kerry",6109971750.0,JKP210,,3.0,3.0,C,16,78,,,,,,,15440,33,20161,Legal Environment of Business and Corporate Governance
825,,WRIT,340,,08:00:00,MWF,08:50:00,"Mundi, Navdeep, K",3381223323.0,HOH410,,4.0,4.0,C,17,19,,,,,,,66701,1,20161,Advanced Writing
826,,WRIT,340,,08:00:00,MWF,08:50:00,"Townsend, Martha, Jane",2830178460.0,HOH418,,4.0,4.0,C,17,19,,,,,,,66704,1,20161,Advanced Writing
827,,WRIT,340,,11:00:00,MWF,11:50:00,"Foote, Donna",1592468517.0,HOH410,,4.0,4.0,C,17,19,,,,,,,66722,1,20161,Advanced Writing
828,,BUAD,285B,,10:00:00,MW,11:50:00,"Chuk, Elizabeth, C",7598145101.0,ACC312,,2.0,2.0,C,17,20,,,,,,,14530,431,20161,"Accounting Fundamentals, Financial and Managerial Accounting"
829,,ACCT,551T,,18:30:00,H,21:30:00,"Mills, Patricia",7334829663.0,JKP202,,3.0,3.0,C,17,25,,,,,,,14220,1,20161,Taxation of Partnerships and S-Corps
830,,BUCO,503,,18:30:00,W,21:30:00,"Cardon, Peter",8324180301.0,HOH301,,1.5,1.5,C,17,25,,,,,,,15156,411,20161,Advanced Managerial Communication
831,,BUAD,310,,19:20:00,W,20:30:00,"Fygenson, Mendel",8425162280.0,HOH421,C,0.0,0.0,D,17,35,,,,,,,14898,1,20161,Applied Business Statistics
832,,MKT,526,,18:30:00,M,21:30:00,"Tellis, Gerard, J",2536464603.0,ACC205,,3.0,3.0,C,17,36,,,,,,,16522,33,20161,Advertising and Promotion Strategy
833,,FBE,554,,18:30:00,T,21:30:00,"Harris, Larry",4284298464.0,JKP104,,3.0,3.0,C,17,38,,,,,,,15426,33,20161,Trading and Exchanges
834,,GSBA,556,,18:30:00,T,21:30:00,"El Sawy, Omar, A",5920701935.0,JKP204,,3.0,3.0,C,17,45,,,,,,,15855,33,20161,Business Models for Interactive Digital Media & Services
835,,DSO,547,,18:30:00,T,21:30:00,"Selbe, Omeed",6429245460.0,OCC,,3.0,3.0,C,17,45,,,,,,,16282,33,20161,Designing Spreadsheet-Based Business Models
836,,ACCT,559,,09:30:00,TH,10:50:00,"Owens, John, D",3061027059.0,JKP102,,3.0,3.0,C,18,19,,,,,,,14236,33,20161,Strategy and Operations Through CFO Lens
837,,WRIT,340,,10:00:00,MWF,10:50:00,"Mundi, Navdeep, K",3381223323.0,HOH410,,4.0,4.0,C,18,19,,,,,,,66713,1,20161,Advanced Writing
838,,WRIT,340,,13:00:00,MWF,13:50:00,"Kirk, Yolanda, P",3943955230.0,HOH410,,4.0,4.0,C,18,19,,,,,,,66731,1,20161,Advanced Writing
839,,WRIT,340,,18:30:00,MW,19:50:00,"Byars, Stephen, Michael",4141823175.0,HOH410,,4.0,4.0,C,18,19,,,,,,,66752,1,20161,Advanced Writing
840,,WRIT,340,,18:30:00,MW,19:50:00,"Walker, Robyn, C",2277584961.0,HOH418,,4.0,4.0,C,18,19,,,,,,,66754,1,20161,Advanced Writing
841,,WRIT,340,,12:30:00,TH,13:50:00,"Aritz, Jolanta",8196227247.0,HOH418,,4.0,4.0,C,18,19,,,,,,,66776,1,20161,Advanced Writing
842,,WRIT,340,,14:00:00,TH,15:20:00,"Marsen, Sky",2969963898.0,HOH418,,4.0,4.0,C,18,19,,,,"Bardan, Alice",3589685789.0,,66779,1,20161,Advanced Writing
843,,WRIT,340,,15:30:00,TH,16:50:00,"Owens, James",6560220529.0,HOH418,,4.0,4.0,C,18,19,,,,,,,66783,1,20161,Advanced Writing
844,,BAEP,471,,12:00:00,MW,13:50:00,"Fifer Mandell, Abby",8714880698.0,THH106,,4.0,4.0,C,18,24,,,,,,,14403,1,20161,Social Innovation Design Lab
845,,ACCT,581,,15:30:00,TH,16:50:00,"Karayan, John, E",5864709882.0,JKP202,,3.0,3.0,C,18,25,,,,,,,14279,33,20161,Financial Statement Analysis
846,,BUAD,310,,20:40:00,W,21:50:00,"Fygenson, Mendel",8425162280.0,HOH421,C,0.0,0.0,D,18,30,,,,,,,14899,1,20161,Applied Business Statistics
847,,BUAD,310,,14:00:00,F,15:10:00,"Fygenson, Mendel",8425162280.0,HOH422,C,0.0,0.0,D,18,35,,,,,,,14918,1,20161,Applied Business Statistics
848,,BUAD,305,,08:00:00,TH,09:50:00,"Freed, Chrislynn",1529436421.0,HOH422,,4.0,4.0,C,18,36,,,,,,,14766,1,20161,Abridged Core Concepts of Accounting Information
849,,BUAD,301,,18:00:00,T,20:50:00,"Allen, Kathleen",6455388767.0,BRI5,,3.0,3.0,C,18,40,,,,,,,14644,1,20161,Technology Entrepreneurship
850,,WRIT,340,,11:00:00,MWF,11:50:00,"Murr, Andrew, David",9693556059.0,HOH418,,4.0,4.0,C,19,19,,,,,,,66719,1,20161,Advanced Writing
851,,WRIT,340,,12:00:00,MWF,12:50:00,"Murr, Andrew, David",9693556059.0,HOH418,,4.0,4.0,C,19,19,,,,,,,66728,1,20161,Advanced Writing
852,,WRIT,340,,14:00:00,MW,15:20:00,"Markwardt, Daylanne",9555386270.0,HOH418,,4.0,4.0,C,19,19,,,,,,,66740,1,20161,Advanced Writing
853,,WRIT,340,,15:30:00,MW,16:50:00,"Byars, Stephen, Michael",4141823175.0,HOH410,,4.0,4.0,C,19,19,,,,,,,66744,1,20161,Advanced Writing
854,,WRIT,340,,15:30:00,MW,16:50:00,"Markwardt, Daylanne",9555386270.0,HOH418,,4.0,4.0,C,19,19,,,,,,,66746,1,20161,Advanced Writing
855,,WRIT,340,,17:00:00,MW,18:20:00,"Byars, Stephen, Michael",4141823175.0,HOH410,,4.0,4.0,C,19,19,,,,,,,66748,1,20161,Advanced Writing
856,,WRIT,340,,17:00:00,MW,18:20:00,"Walker, Robyn, C",2277584961.0,HOH418,,4.0,4.0,C,19,19,,,,,,,66749,1,20161,Advanced Writing
857,,WRIT,340,,17:00:00,MW,18:20:00,"Lee, Lucy V",5975598531.0,HOH418,,4.0,4.0,C,19,19,,,,,,,66750,1,20161,Advanced Writing
858,,WRIT,340,,18:30:00,MW,19:50:00,"Lee, Lucy V",5975598531.0,HOH418,,4.0,4.0,C,19,19,,,,,,,66753,1,20161,Advanced Writing
859,,WRIT,340,,08:00:00,TH,09:20:00,"Little, Sharoni",9740840512.0,HOH410,,4.0,4.0,C,19,19,,,,,,,66761,1,20161,Advanced Writing
860,,WRIT,340,,08:00:00,TH,09:20:00,"Wong, Janna, Robin",6843275153.0,HOH418,,4.0,4.0,C,19,19,,,,,,,66763,1,20161,Advanced Writing
861,,WRIT,340,,09:30:00,TH,10:50:00,"Aritz, Jolanta",8196227247.0,HOH418,,4.0,4.0,C,19,19,,,,,,,66765,1,20161,Advanced Writing
862,,WRIT,340,,09:30:00,TH,10:50:00,"Little, Sharoni",9740840512.0,HOH410,,4.0,4.0,C,19,19,,,,,,,66767,1,20161,Advanced Writing
863,,WRIT,340,,11:00:00,TH,12:20:00,"Wong, Janna, Robin",6843275153.0,HOH410,,4.0,4.0,C,19,19,,,,,,,66769,1,20161,Advanced Writing
864,,WRIT,340,,11:00:00,TH,12:20:00,"Marsen, Sky",2969963898.0,HOH418,,4.0,4.0,C,19,19,,,,"Bardan, Alice",3589685789.0,,66771,1,20161,Advanced Writing
865,,WRIT,340,,12:30:00,TH,13:50:00,"Bacci, David",9394816665.0,HOH410,,4.0,4.0,C,19,19,,,,,,,66773,1,20161,Advanced Writing
866,,WRIT,340,,12:30:00,TH,13:50:00,"Marsen, Sky",2969963898.0,HOH418,,4.0,4.0,C,19,19,,,,"Bardan, Alice",3589685789.0,,66775,1,20161,Advanced Writing
867,,WRIT,340,,14:00:00,TH,15:20:00,"Wong, Janna, Robin",6843275153.0,HOH410,,4.0,4.0,C,19,19,,,,,,,66777,1,20161,Advanced Writing
868,,WRIT,340,,17:00:00,TH,18:20:00,"Hansen, Clark, C",3779971192.0,HOH410,,4.0,4.0,C,19,19,,,,,,,66785,1,20161,Advanced Writing
869,,WRIT,340,,17:00:00,TH,18:20:00,"Owens, James",6560220529.0,HOH418,,4.0,4.0,C,19,19,,,,,,,66787,1,20161,Advanced Writing
870,,WRIT,340,,18:30:00,TH,19:50:00,"Owens, James",6560220529.0,HOH418,,4.0,4.0,C,19,19,,,,,,,66789,1,20161,Advanced Writing
871,,WRIT,340,,18:30:00,TH,19:50:00,"Hansen, Clark, C",3779971192.0,HOH410,,4.0,4.0,C,19,19,,,,,,,66791,1,20161,Advanced Writing
872,,BUAD,104,,12:00:00,F,13:50:00,"Srinivasan, Ashok",2512379095.0,HOH306,,2.0,2.0,C,19,30,,,,,,,14502,894,20161,Learning About International Commerce
873,,BUAD,310,,20:40:00,H,21:50:00,"Sun, Wen",3302988833.0,HOH301,B,0.0,0.0,D,19,30,,,,,,,14892,1,20161,Applied Business Statistics
874,,GSBA,504B,,12:30:00,MW,13:50:00,"Ochiumi, Hiroshi",1079550223.0,HOH415,,1.5,1.5,C,19,45,,,,,,,15532,411,20161,Operations Management
875,,MKT,465,,12:00:00,TH,13:50:00,"Schorr, Dennis",1959247482.0,HOH304,,4.0,4.0,C,19,45,,,,,,,16507,1,20161,Global Marketing Management
876,,ECON,317,,14:00:00,TH,15:50:00,"Rashidian, Manochehr",6582395282.0,KAP158,,4.0,4.0,C,19,45,,,,,,,26094,1,20161,Introduction to Statistics for Economists
877,,GSBA,549,,11:15:00,TH,13:45:00,"Nazarian, Fatemeh, Ibrahimi",5291109363.0,JKP204,,3.0,3.0,C,19,54,,,,,,,15843,640,20161,The Firm in the National and International Economy
878,,GSBA,582,,18:30:00,M,21:30:00,"Voigt, Carl, W",8225711264.0,,,3.0,3.0,C,19,75,,,,"Cunningham, Jim",9956506755.0,,16015,864,20161,Business Environment and Management Practices in the Pacific Rim
879,,WRIT,340,,14:00:00,MW,15:20:00,"Lee, Lucy V",5975598531.0,HOH410,,4.0,4.0,C,20,19,,,,,,,66742,1,20161,Advanced Writing
880,,WRIT,340,,15:30:00,TH,16:50:00,"Hansen, Clark, C",3779971192.0,HOH410,,4.0,4.0,C,20,19,,,,,,,66781,1,20161,Advanced Writing
881,,ACCT,560T,,17:30:00,M,18:30:00,"Barcal, Jack",6388728244.0,ONLINE,,3.0,3.0,C,20,20,,,,"Gensler, Cynthia, Ann",1275178425.0,,14231,378,20161,Tax Theory and Ethics
882,,BAEP,460,,18:00:00,T,19:50:00,"Napoliello, Michael, Edwin",9243023816.0,VPD107,,2.0,2.0,C,20,20,,,,,,,14400,1,20161,Seminar in Entrepreneurship
883,,MOR,592,,,,,"Cummings, Thomas, Gerald",9773023680.0,OFFICE,,4.0,0.5,C,20,20,,,,"Voigt, Carl, W",8225711264.0,,16741,33,20161,Field Research in Management and Organization
884,,BUCO,599,,11:00:00,MW,12:20:00,"Cardon, Peter",8324180301.0,JKP102,,1.5,1.5,C,20,25,,,,,,,15164,411,20161,Special Topics
885,,ECON,203,,11:00:00,F,11:50:00,,,VKC201,A,0.0,0.0,D,20,25,,,,,,,26004,1,20161,Principles of Microeconomics
886,,ECON,203,,18:00:00,M,18:50:00,,,THH110,A,0.0,0.0,D,20,26,,,,,,,26010,1,20161,Principles of Microeconomics
887,,BUAD,286A,,18:00:00,TH,19:50:00,"Suh, Julie",8923191827.0,ACC303,,4.0,4.0,C,20,36,,,,,,,14540,1,20161,"Accounting Fundamentals, Managerial and Financial Accounting"
888,,BAEP,599,,18:30:00,H,21:20:00,"Gunther Shugerman, Sherry",9549713131.0,JKP102,,1.5,1.5,C,20,40,,,,,,,14429,411,20161,Special Topics
889,,GSBA,505,,17:00:00,MW,19:00:00,"Burgos, Miriam, T",6523584308.0,ONLINE,,10.0,10.0,C,20,40,,,,"Selby, Richard",3550295966.0,,15536,711,20161,Fundamentals of Business
890,,MKT,555,,11:00:00,MW,12:20:00,"Frazier, Gary, Lee",2577227325.0,JKP210,,1.5,1.5,C,20,54,,,,,,,16545,411,20161,Marketing Channels
891,,ACCT,570T,,17:30:00,W,18:30:00,"Swenson, Charles, W",9185995079.0,ONLINE,,3.0,3.0,C,21,20,,,,,,,14210,378,20161,State and Local Tax Concepts
892,,ACCT,559,,08:00:00,TH,09:20:00,"Owens, John, D",3061027059.0,JKP210,,3.0,3.0,C,21,21,,,,,,,14226,33,20161,Strategy and Operations Through CFO Lens
893,,GSBA,501,,08:00:00,MTWHF,17:00:00,"Cardon, Peter",8324180301.0,,,3.0,3.0,C,21,25,,,,"Blumenthal, Judith, F",5282542883.0,,15535,701,20161,The Role of the Manager
894,,FBE,466,,14:00:00,MW,15:50:00,"Bridges, Bob",9469976404.0,WPH205,,4.0,4.0,C,21,30,,,,,,,15378,1,20161,Management of Real Estate Development: Feasibility Studies
895,,BUAD,304,,14:00:00,F,15:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,G,0.0,0.0,D,21,35,,,,,,,14740,1,20161,Organizational Behavior and Leadership
896,,MOR,598,,18:30:00,W,21:30:00,"Weiss, Allen",3263236429.0,ACC303,,1.5,1.5,C,21,35,,,,,,,16722,411,20161,Special Topics
897,,BAEP,599,,18:30:00,H,21:20:00,"Sachs, Gregory",2944340983.0,JKP102,,1.5,1.5,C,21,40,,,,,,,14428,415,20161,Special Topics
898,,FBE,565,,17:00:00,MW,18:20:00,"Bridges, Bob",9469976404.0,JKP204,,3.0,3.0,C,21,41,,,,,,,15463,33,20161,Economics of Urban Land Use: Feasibility Studies
899,,DSO,599,,18:30:00,H,21:30:00,"Coggeshall, Stephen",6534216116.0,HOH1,,3.0,3.0,C,21,48,,,,,,,16239,33,20161,Special Topics
900,,ECON,305,,14:00:00,TH,15:50:00,"Verma, Rubina",9755843891.0,KAP156,,4.0,4.0,C,21,49,,,,,,,26087,1,20161,Intermediate Macroeconomic Theory
901,,BAEP,310,,12:00:00,TH,13:50:00,"Grossman, Elissa, Beth",7508448820.0,SKS404,,4.0,4.0,C,22,22,,,,,,,14373,1,20161,Launching Disruptive Ventures
902,,ECON,205,,18:00:00,W,18:50:00,,,THH112,D,0.0,0.0,D,22,24,,,,,,,26056,1,20161,Principles of Macroeconomics
903,,ECON,205,,11:00:00,F,11:50:00,,,THH108,F,0.0,0.0,D,22,24,,,,,,,26074,1,20161,Principles of Macroeconomics
904,,ECON,203,,12:00:00,F,12:50:00,,,VKC201,A,0.0,0.0,D,22,25,,,,,,,26006,1,20161,Principles of Microeconomics
905,,ECON,203,,18:00:00,T,18:50:00,,,THH110,B,0.0,0.0,D,22,25,,,,,,,26024,1,20161,Principles of Microeconomics
906,,BUAD,285A,,18:00:00,MW,19:50:00,"Davila, Ruben, Allen",6706088465.0,ACC310,,4.0,4.0,C,22,28,,,,,,,14519,1,20161,"Accounting Fundamentals, Financial and Managerial Accounting"
907,,BUCO,460,,12:00:00,TH,13:50:00,"Little, Sharoni",9740840512.0,HOH302,,4.0,4.0,C,22,28,,,,,,,15230,1,20161,International Business Communication
908,,BUAD,302,,08:00:00,TH,09:50:00,"Colman, Maria",7244913771.0,HOH306,,4.0,4.0,C,22,30,,,,,,,14673,1,20161,Communication Strategy in Business
909,,BUAD,310,,10:00:00,F,11:10:00,"Fygenson, Mendel",8425162280.0,HOH422,C,0.0,0.0,D,22,35,,,,,,,14916,1,20161,Applied Business Statistics
910,,GSBA,561,,,,,"Bhambri, Arvind",7043326967.0,OFFICE,,9.0,9.0,C,22,35,,,,"Tekurio, Adam, Tetohuorogo",6695153179.0,,15903,693,20161,Evaluating Market Performance
911,,MOR,469,,16:00:00,TH,17:50:00,"Coombs, Michael, Wallace",3621646320.0,HOH305,,4.0,4.0,C,22,40,,,,,,,16680,1,20161,Negotiation and Persuasion
912,,DSO,534,,11:00:00,MW,12:20:00,"Ward, Amy, R",9778662802.0,JKP112,,1.5,1.5,C,22,45,,,,,,,16307,415,20161,Discrete-Event Simulation for Process Management
913,,MKT,555,,11:00:00,MW,12:20:00,"Frazier, Gary, Lee",2577227325.0,JKP210,,1.5,1.5,C,22,54,,,,,,,16546,415,20161,Marketing Channels
914,,ACCT,581,,12:30:00,TH,13:50:00,"Owens, John, D",3061027059.0,BRI202,,3.0,3.0,C,23,22,,,,,,,14274,1,20161,Financial Statement Analysis
915,,ACCT,559,,08:00:00,TH,09:20:00,"Owens, John, D",3061027059.0,JKP210,,3.0,3.0,C,23,24,,,,,,,14225,1,20161,Strategy and Operations Through CFO Lens
916,,GSBA,554,,09:00:00,S,11:50:00,"El Sawy, Omar, A",5920701935.0,ACC205,,3.0,3.0,C,23,24,,,,,,,15845,33,20161,Digital Strategies for Sustainability in Global Markets
917,,ECON,203,,18:00:00,H,18:50:00,,,THH110,B,0.0,0.0,D,23,25,,,,,,,26026,1,20161,Principles of Microeconomics
918,,ECON,205,,18:00:00,T,18:50:00,,,GFS107,F,0.0,0.0,D,23,25,,,,,,,26080,1,20161,Principles of Macroeconomics
919,,BUAD,310,,08:30:00,F,09:40:00,"Sun, Wen",3302988833.0,HOH304,D,0.0,0.0,D,23,30,,,,,,,14923,1,20161,Applied Business Statistics
920,,ACCT,472,,12:00:00,MW,13:50:00,"Jackson, Cecil, W",9968252892.0,ACC303,,2.0,2.0,C,23,36,,,,,,,14131,442,20161,Managerial Accounting
921,,BAEP,454,,16:00:00,MW,17:50:00,"Knapp, Thomas, Wilson",2691677430.0,HOH422,,4.0,4.0,C,23,40,,,,,,,14389,1,20161,Venture Initiation: Launching and Scaling Your Startup
922,,ACCT,410,,16:00:00,MW,17:50:00,"Simmonds, Kendall, L",7910304105.0,HOH303,,4.0,4.0,C,23,42,,,,,,,14006,1,20161,Foundations of Accounting
923,,ACCT,561T,,17:30:00,T,18:30:00,"Keller, Joe",8443357348.0,ONLINE,,3.0,3.0,C,24,25,,,,,,,14263,378,20161,Income Tax of Corporations and Their Shareholders
924,,BUAD,310,,19:20:00,H,20:30:00,"Fan, Yingying",5003610101.0,HOH304,D,0.0,0.0,D,24,25,,,,,,,14921,1,20161,Applied Business Statistics
925,,BUAD,310,,12:00:00,F,13:10:00,"Sun, Wen",3302988833.0,HOH304,D,0.0,0.0,D,24,25,,,,,,,14924,1,20161,Applied Business Statistics
926,,ECON,203,,10:00:00,F,10:50:00,,,THH B10,B,0.0,0.0,D,24,26,,,,,,,26014,1,20161,Principles of Microeconomics
927,,BUCO,450,,14:00:00,H,15:50:00,"Philadelphia, Marion, M",1865630246.0,HOH306,,2.0,2.0,C,24,28,,,,,,,15198,1,20161,Communication for Organizations: Exploring Creativity
928,,BUAD,286B,,08:00:00,TH,09:50:00,"Tinseth, Andrew",5736473075.0,HOH304,,2.0,2.0,C,24,30,,,,,,,14545,431,20161,"Accounting Fundamentals, Managerial and Financial Accounting"
929,,BUAD,302,,18:00:00,TH,19:50:00,"Giaquinta, Gerald, J",5016950443.0,HOH302,,4.0,4.0,C,24,30,,,,,,,14693,1,20161,Communication Strategy in Business
930,,LIM,503,,,,,"Batiste, Kristina",4615109315.0,ONLINE,,3.0,3.0,C,24,30,,,,,,,16967,390,20161,"Organization, Access and Retrieval of Information"
931,,BAEP,549,,,,,"Hopkins, Merle, W",3783353564.0,OFFICE,,2.0,2.0,C,24,35,,,,"Tekurio, Adam, Tetohuorogo",6695153179.0,,14430,697,20161,The Entrepreneurial Journey
932,,BUAD,310,,18:00:00,W,19:10:00,"Fygenson, Mendel",8425162280.0,HOH421,C,0.0,0.0,D,24,35,,,,,,,14897,1,20161,Applied Business Statistics
933,,ACCT,416,,14:00:00,MW,15:50:00,"Goble, Nancy",8419881341.0,BRI5,,2.0,2.0,C,24,36,,,,,,,14105,431,20161,Financial Reporting and Analysis
934,,BUAD,285B,,08:00:00,MW,09:50:00,"Erkens, David",5796341372.0,ACC310,,2.0,2.0,C,24,36,,,,,,,14522,442,20161,"Accounting Fundamentals, Financial and Managerial Accounting"
935,,ACCT,474,,08:00:00,MW,09:50:00,"Kling, Gregory",8348094639.0,ACC303,,2.0,2.0,C,24,41,,,,,,,14140,442,20161,Tax Issues for Business
936,,GSBA,582,,18:30:00,W,21:30:00,"Voigt, Carl, W",8225711264.0,OCC,,3.0,3.0,C,24,50,,,,"Cunningham, Jim",9956506755.0,,16017,782,20161,Business Environment and Management Practices in the Pacific Rim
937,,DSO,551,,08:15:00,MW,10:45:00,"Kim, Kyung Kyu",2146672676.0,JKP204,,3.0,3.0,C,24,54,,,,,,,16281,640,20161,Digital Transformation in the Global Enterprise
938,,ECON,203,,11:00:00,F,11:50:00,,,THH B10,B,0.0,0.0,D,25,25,,,,,,,26016,1,20161,Principles of Microeconomics
939,,BAEP,593,,,,,"Wertman, Adlai",7928436182.0,OFFICE,,3.0,2.0,C,25,26,,,,,,,14449,33,20161,Independent Research in Business Entrepreneurship
940,,ECON,203,,18:00:00,W,18:50:00,,,THH110,A,0.0,0.0,D,25,26,,,,,,,26012,1,20161,Principles of Microeconomics
941,,ECON,205,,18:00:00,M,18:50:00,,,THH112,D,0.0,0.0,D,25,26,,,,,,,26054,1,20161,Principles of Macroeconomics
942,,BUAD,286B,,10:00:00,TH,11:50:00,"Kiddoo, Bob",7682197116.0,ACC303,,2.0,2.0,C,25,30,,,,"Xia, Jingjing",9647295346.0,,14546,431,20161,"Accounting Fundamentals, Managerial and Financial Accounting"
943,,BUAD,206B,,10:00:00,F,11:50:00,"Ansari, Arif",7243588029.0,HOH304,,1.0,1.0,C,25,30,,,,,,,14551,297,20161,Transfer International Experience
944,,BUAD,286B,,16:00:00,MW,17:50:00,"Kiddoo, Bob",7682197116.0,ACC303,,2.0,2.0,C,25,30,,,,"Xia, Jingjing",9647295346.0,,14554,431,20161,"Accounting Fundamentals, Managerial and Financial Accounting"
945,,BUAD,302,,12:00:00,MW,13:50:00,"Geck, Stacy",9994127151.0,HOH302,,4.0,4.0,C,25,30,,,,,,,14654,1,20161,Communication Strategy in Business
946,,LIM,504,,,,,"Winn, Jade",3497360013.0,ONLINE,,3.0,3.0,C,25,30,,,,,,,16973,390,20161,Research Methods in Library and Information Management
947,,BUAD,286A,,14:00:00,TH,15:50:00,"Suh, Julie",8923191827.0,ACC205,,4.0,4.0,C,25,32,,,,,,,14536,1,20161,"Accounting Fundamentals, Managerial and Financial Accounting"
948,,DSO,424,,14:00:00,TH,15:50:00,"Gabrys, Robertas",2819438083.0,BRI202A,,4.0,4.0,C,25,32,,,,,,,16218,1,20161,Business Forecasting
949,,MOR,571,,18:30:00,M,21:30:00,"Richmond, Todd",5940493949.0,JKP102,,3.0,3.0,C,25,40,,,,,,,16723,33,20161,Leadership and Executive Development
950,,MOR,566,,18:30:00,W,21:30:00,"Adler, Paul, S",8285354200.0,BRI5,,3.0,3.0,C,25,42,,,,,,,16708,33,20161,Environmental Sustainability and Competitive Advantage
951,,FBE,535,,18:30:00,M,21:20:00,"Joslin, Scott",2507121474.0,ACC303,,3.0,3.0,C,25,45,,,,,,,15417,33,20161,Applied Finance in Fixed Income Securities
